1468701712,Bernie Sanders,0.02,Cory Booker,0.08,Elizabeth Warren,0.09,James Stavridis,0.04,John Hickenlooper,0.06,Julian Castro,0.06,Sherrod Brown,0.06,Tim Kaine,0.45,Tom Perez,0.08,Tom Vilsack,0.15
1468701734,Bernie Sanders,0.02,Cory Booker,0.08,Elizabeth Warren,0.09,James Stavridis,0.04,John Hickenlooper,0.06,Julian Castro,0.06,Sherrod Brown,0.06,Tim Kaine,0.45,Tom Perez,0.08,Tom Vilsack,0.15
1468701739,Bernie Sanders,0.02,Cory Booker,0.08,Elizabeth Warren,0.09,James Stavridis,0.04,John Hickenlooper,0.06,Julian Castro,0.06,Sherrod Brown,0.06,Tim Kaine,0.45,Tom Perez,0.08,Tom Vilsack,0.15
